서울특별시,영등포구,양식,구스토스퀘어,02-716-8797,"서울특별시 영등포구 은행로 58, 지하1층 108-2호",토마토스파게티,16000,커피,2500,,,,
서울특별시,영등포구,양식,문래라고파스타,02-2635-2331,서울특별시 영등포구 문래로83,아라비아띠,12000,까르보나라,12000,,,,
서울특별시,동작구,양식,낸시스테이블,,서울특별시 동작구 여의대방로 36길 105 1층,알리오올리오,11000,연유피자,13000,,,,
서울특별시,동작구,양식,모모돈까스모밀,,서울특별시 동작구 동작대로11길104 1층,등심돈까스,9000,치즈돈까스,9500,,,,
서울특별시,동작구,양식,미쁘다돈까스,,서울특별시 동작구 만양로14가길 4,로스까스,7500,치킨까스,7500,,,,
서울특별시,관악구,양식,다부찌,02-879-1309,서울특별시 관악구 호암로24길 43,부대찌개,9000,,,,,,
서울특별시,관악구,양식,맛있구마,02-878-6312,서울특별시 관악구 봉천로 612,콤비네이션L,19000,,,,,,
서울특별시,관악구,양식,행운동 한식 분식,02-883-8852,서울특별시 관악구 행운1길 48,김밥,3000,된장찌개,6000,,,,
서울특별시,강남구,양식,돈까스리,02-2183-0714,서울특별시 강남구 (역삼2동)테헤란로 322 지하층 124호,돈까스,7500,카레덮밥,7000,가쓰오우동,6500,,
서울특별시,강남구,양식,피자느반,,서울특별시 강남구 삼성로 212 은마상가 지하1층 A-76,치즈피자S,7800,페페로니피자S,8800,오븐파스타,7800,,
서울특별시,송파구,양식,긴밀,070-4184-4798,서울특별시 송파구 삼전로9길 19. 1층 102호,오일파스타,13000,크림파스타,14000,크림리조또,14000,,
서울특별시,송파구,양식,파네파네,02-2283-1882,서울특별시 송파구 법원로 114 B동 지하1층 162호,알리오올리오,8000,크림빠네파스타,10000,누룽지빠쉐,10000,,
서울특별시,송파구,양식,어쩌다양식포차,0507-1394-8780,"서울특별시 송파구 송파대로30길 41-25, 1층",명란오일파스타,13000,까르보나라,13000,봉골레파스타,14000,,
부산광역시,동구,양식,쇠가리 수제돈까스,051-464-9232,부산광역시 동구 망양로 735(수정동),수제돈까스,8000,카레돈까스,8000,매운돈까스,8000,냄비우동,5500
부산광역시,영도구,양식,동삼스파게티,051-711-2750,"부산광역시 영도구 동삼로 40,1층(동삼동)",파스타,9000,리조또,9000,피자,10000,피자,12000
부산광역시,동래구,양식,온천돈까스,051-555-0445,부산광역시 동래구 금강로124번길 18(온천동),돈까스,8500,생선까스,8500,,,,
부산광역시,동래구,양식,충렬함박,051-522-9992,"부산광역시 동래구 반송로 214-1, 1층(안락동)",충렬함박,6900,땡초함박,7900,,,,
부산광역시,동래구,양식,대박돈까스,051-711-0447,"부산광역시 동래구 명안로63번길 39, 1층(명장동)",등심돈까스,7000,치즈돈까스,8000,떡갈비정식,8000,카레덮밥,7000
부산광역시,동래구,양식,돈바라기,051-554-3993,"부산광역시 동래구 여고북로 220, 1층(사직동)",일본식돈까스,7000,옛날돈까스,8000,불고기덮밥,7000,치킨마요동,7000
부산광역시,남구,양식,탱크돈까스,051-611-0104,부산광역시 남구 수영로219번길56(대연동),탱크돈가스,7500,카레돈가스,7500,고기우동,7500,,
부산광역시,북구,양식,돈까스 일번지,051-362-5550,부산광역시 북구 효열로235번길 13(금곡동),등심돈까스,7000,더블돈까스,10000,함박스테이크까스,9000,,
부산광역시,북구,양식,장산수제왕돈까스,051-337-8820,"부산광역시 북구 금곡대로303번길22, 1층(화명3동)",돈까스,7500,,,,,,
부산광역시,사하구,양식,서끝,051-266-5530,"부산광역시 사하구 다대로 698, 4층(다대동)",일본식 양파카레(점심),8500,우삼겹덮밥,12000,,,,
부산광역시,사하구,양식,안단테,0507-1308-2665,부산광역시 사하구 다대동로6번길 2 (다대동),고구마피자,11000,함박스테이크,11000,,,,
부산광역시,금정구,양식,돈까스로,,부산광역시 금정구 동부곡로6번길 16(부곡동),등심돈까스,8000,반반돈까스,9000,매콤돈까스,9000,,
부산광역시,금정구,양식,동경생돈까스,051-515-8802,부산광역시 금정구 중앙대로279번길 6(장전동),등심돈까스,9000,안심돈까스,10000,,,,
부산광역시,연제구,양식,또또미뇽,051-751-8081,부산광역시 연제구 과정로 237번길 12(연산동),돈까스,6500,함박스테이크,6500,,,,
부산광역시,수영구,양식,반들,051-717-2335,"부산광역시 수영구 수영로765-1, 1층(수영동)",한식뷔페(1인),8000,,,,,,
부산광역시,사상구,양식,파스타비타,,부산광역시 사상구 가야대로366번길 48(주례동),알리오올리오,8500,단호박크림뇨끼,9000,,,,
부산광역시,사상구,양식,미양식당,070-8866-8533,"부산광역시 사상구 강선로 35-2, 1층(덕포동)",파스타,8000,샐러드,8000,피자,10000,,
부산광역시,기장군,양식,신의맛 김밥,0507-1428-1139,부산광역시 기장군 기장읍 대변로14-1,돈가스,8500,,,,,,
부산광역시,기장군,양식,킹스피자 일광점,051-723-1231,"부산광역시 기장군 일광읍 해송4로 16, 103-A호",1인피자+오븐스파게티,14900,,,,,,
대구광역시,북구,양식,보라키친 대구점,,"대구광역시 북구 한강로 88-1, 1층",시그니처 브런치,9500,쌈밥 구운 버섯,8500,햄치즈샌드위치,5500,,
대구광역시,수성구,양식,서양식당,053-743-1254,대구광역시 수성구 달구벌대로496길29 1층 (범어4동),알리오 올리오,10500,,,,,,
대구광역시,수성구,양식,하르동,053-781-4463,"대구광역시 수성구 지범로40길 6 (범물동, 신화에덴아파트) 103동 지하7,8,9,10호",돈까스,12000,,,,,,
대구광역시,수성구,양식,파스타데이,070-4799-4008,"대구광역시 수성구 고산로 123 (매호동, 하나타운) 1-14동 1호",알리오올리오,9000,,,,,,
대구광역시,수성구,양식,애플,053-793-2827,대구광역시 수성구 달구벌대로631길 6(매호동),수타돈까스,8000,,,,,,
대구광역시,수성구,양식,바비네카페(BOB'S CAFe),053-741-4820,"대구광역시 수성구 동대구로 386, 지하1층 10호(범어동, 킹덤오피스텔)",등심돈까스,9000,,,,,,
대구광역시,달서구,양식,바사카다,053-201-2462,"대구광역시 달서구 월곡로 273, 2층(상인동 1397-1)",등심돈까스,7500,안심돈까스,8500,,,,
인천광역시,강화군,양식,핫도그대마왕,070-4883-4955,인천광역시 강화군 강화읍 청하동길 8,뉴욕핫도그,3500,오리진핫도그,3500,통새우버거,4900,매콤오징어버거,4900
인천광역시,강화군,양식,햄버거대마왕 선원점,070-8844-1101,"인천광역시 강화군 선원면 중앙로 218, 1층",햄버거,4900,,,,,,
인천광역시,중구,양식,제이콥스 핏제리아,0507-1498-1123,"인천광역시 중구 우현로45번길 29, 1층(신포동)",마르게리타,14000,,,,,,
인천광역시,중구,양식,화양식,0507-1348-7897,"인천광역시 중구 개항로81, 1층(경동)",알리오올리오파스타,12000,칠리가지탕수,16000,,,,
인천광역시,동구,양식,모모식당,032-213-2434,"인천광역시 동구 화수로 7, 1층 102호(송현동,센타빌딩)",모모등심돈까스,10000,,,,,,
인천광역시,미추홀구,양식,공일돈까스 인천주안점,032-710-0176,인천광역시 미추홀구 석정로 430 (주안동) 102호,공일돈까스,7900,생선까스,8900,눈꽃치즈돈까스,9900,모듬돈까스,10900
인천광역시,연수구,양식,부리또 정거장,032-811-7609,"인천광역시 연수구 새말로99번길17, 102호(연수동)",부리또 세트,7000,,,,,,
인천광역시,남동구,양식,돈킹돈까스,032-469-0322,"인천광역시 남동구 남동대로799번길 34 (구월동, 신영구월지웰시티푸르지오) 판매시설동 2층 C동 207호",등심돈까스(매장주문가격),9500,브라운소스오믈렛(매장주문가격),7500,우동(매장주문가격),6000,,
인천광역시,부평구,양식,갈산냉면家돈까스,032-513-7982,"인천광역시 부평구 주부토로 308, 1층 (갈산동)",매콤까스,9000,불고기단품(350g),9000,왕만두,7000,,
광주광역시,동구,양식,나젤로,062-223-2277,광주광역시 동구 필문대로153번길 29(산수동),알리오올리오파스타,11000,,,,,,
광주광역시,남구,양식,뽀빠이 임실치즈피자,062-366-3002,광주광역시 남구 대남대로372번길 14(월산동),불고기피자,14000,아메리카노,2000,,,,
광주광역시,북구,양식,양식집,0507-1379-7887,"광주광역시 북구 북문대로49번길 11,1층(운암동)",경양식돈까스,10000,마르게리따피자,10000,,,,
대전광역시,동구,양식,돈하우스,042-624-5050,"대전광역시 동구 동대전로 131번길 8-16, 1층(자양동)",치킨까스,6900,등심까스,6900,,,,
대전광역시,중구,양식,아저씨돈까스,042-221-6595,대전광역시 중구 중앙로 164번길 22-7 (은행동),돈까스,8000,왕돈까스,9500,,,,
대전광역시,중구,양식,홀리시티,070-8628-6522,"대전광역시 중구 계백로1615번길 34, 상가동 108호 (유천동, 현대아파트)",새우볶음밥,6000,고르곤졸라피자,16000,,,,
대전광역시,중구,양식,쿠켄,042-256-6120,대전광역시 중구 중앙로121번길 30 (선화동),왕돈까스,9000,해물볶음밥,8000,,,,
대전광역시,서구,양식,나영왕돈까스전문점,042-524-9959,대전광역시 서구 배재로91번길 57(도마동),돈가스,6000,,,,,,
대전광역시,서구,양식,153바라크,0507-1368-5163,대전광역시 서구 관저남로25번길 14-8(관저동),알리오올리오 파스타,11900,,,,,,
대전광역시,대덕구,양식,킴스돈까스,042-627-5787,대전광역시 대덕구 한남로 61 (오정동),등심돈까스,7000,치킨까스,7000,,,,
울산광역시,북구,양식,달리는피자아저씨 연암점,052-283-1213,울산광역시 북구 두부곡15길 2-1 (연암동) 1층,콤비네이션 피자(L 17900/S 13900),13900,불고기 피자(L 17900/S 13900),13900,고구마 피자(L 17900/S 13900),13900,포테이토 피자(L 17900/S 13900),13900
울산광역시,울주군,양식,더포르테,070-8292-4880,울산광역시 울주군 온산읍 영남5길 23,수제돈까스,8000,김치볶음밥,7000,,,,
세종특별자치시,,양식,스페이스,044-863-1122,"세종특별자치시 한누리대로 311, 110호~111호",갈릭누들파스타,9900,페퍼로니피자(m),14900,,,,
세종특별자치시,,양식,연와종,044-864-6789,"세종특별자치시 나성북로30, 2층 277호",가슴살 가스 정식,11000,,,,,,
경기도,수원시,양식,스타마법요리,031-291-8485,경기도 수원시 권선구 매실로53번길 19,"피자 한판 (M, 2인용, 포장시)",10000,,,,,,
경기도,수원시,양식,셰프스위트,031-242-6898,경기도 수원시 팔달구 정조로801번길 27,까르보나라,15000,언더더씨,17000,,,,
경기도,수원시,양식,샐러디치오도씨 수원성대점,031-205-5636,경기도 수원시 팔달구 덕영대로 899 (매산로1가) 101호,햄치즈샌드위치,6200,,,,,,
경기도,수원시,양식,몽상가옥,0507-1489-1202,"경기도 수원시 팔달구 화서문로32번길 13-8, 1층(신풍동)",상하이오일파스타,15000,트러플크림리조또,15000,,,,
경기도,고양시,양식,팬브레드 PANBREAD,0507-1402-2174,"경기도 고양시 덕양구 흥도로417번길 10-17, 1,2층 (성사동)",새우 크림 파스타,13000,,,,,,
경기도,고양시,양식,비스트로 케이(Bistro K),0507-1416-3175,"경기도 고양시 덕양구 토당로 105, 근린생활시설동 1층 106호 (토당동)",파스타,11900,피자,14900,스테이크,25900,,
경기도,고양시,양식,티파니,031-905-6558,경기도 고양시 일산동구 강송로 167 (마두동)백암빌딩1층 104호,새우스파게티,13000,스테이크,20000,,,,
경기도,용인시,양식,수제생돈까스 국가대표,031-333-4772,경기도 용인시 처인구 이동읍 백옥대로 642(이동읍),돈가스,9000,새우볶음밥,7500,라면,4000,,
경기도,용인시,양식,차니스시,031-326-0034,경기도 용인시 처인구 고림로74번길 9 (고림동) 103호,돈까스,10000,,,,,,
경기도,용인시,양식,휘게소,031-266-4833,경기도 용인시 수지구 문인로 78 (풍덕천동) 102호,돈까스,10000,,,,,,
경기도,용인시,양식,돈까스 담다,031-265-0902,경기도 용인시 기흥구 죽전로 33 (보정동) 2층,돈까스,8500,,,,,,
경기도,용인시,양식,양지리 돈카츠,031-334-6215,경기도 용인시 처인구 양지면 양지로 142-1 106호,돈까스,9500,,,,,,
경기도,용인시,양식,재재당,031-8097-3838,"경기도 용인시 처인구 경안천로 196-1 (고림동, 양우내안애에듀퍼스트) 상가동 1층3호",해산물크림파스타,12500,,,,,,
경기도,용인시,양식,파스타하우스,070-8877-0118,경기도 용인시 수지구 죽전로144번길 7-2 (죽전동) 1층,알리오올리오,8500,,,,,,
경기도,성남시,양식,더그린,,"경기도 성남시 분당구 미금로45(구미동), 진도훼미리프라자 1층 110호",수비드닭가슴살샐러드,9000,바질햄샌드위치,6500,핫치킨,7900,아메리카노,2800
경기도,성남시,양식,어니언키친,,"경기도 성남시 분당구 장미로108번길 4, 1층(야탑동)",알리올리오파스타,11000,필라프,9000,,,,
경기도,부천시,양식,그냥,0507-1403-7395,경기도 부천시 원미구 송내대로74번길 34 (상동),쉬림프갈릭페뇨(파스타),7900,새우오일파스타,9500,크림파스타,9500,,
경기도,안산시,양식,파스타픽,0507-1454-1059,"경기도 안산시 단원구 고잔로 57-11, 104호",토마토파스타,9500,오일파스타,9500,크림파스타,9500,,
경기도,안산시,양식,라냐,0507-1358-9839,"경기도 안산시 상록구 예술광장로 1, 333호(월피동, 다농마트)",라자냐,11000,미트로프,11000,,,,
경기도,안산시,양식,퓨처생돈까스전문점,031-405-9858,경기도 안산시 단원구 화정천서로3길 13,돈까스,6900,퓨처정식,8000,우동,5000,,
경기도,남양주시,양식,피자플러스,,경기도 남양주시 오남읍 진건오남로629,콤비네이션피자,12000,,,,,,
경기도,시흥시,양식,어부파스타,031-317-8792,"경기도 시흥시 은계번영길 40 (은행동) 204,205호",버섯리조또,12500,,,,,,
경기도,시흥시,양식,투엠돈까스,,경기도 시흥시 장곡로 53번길 7(장곡동),돈까스뷔페(점심),9900,,,,,,
경기도,의정부시,양식,송프로피자 의정부점,031-821-8215,경기도 의정부시 시민로131번길 17 (의정부동),불고기피자,11000,콤비네이션 피자,11000,,,,
경기도,의정부시,양식,바사카츠,,"경기도 의정부시 망월로 10, 101호(호원동)",등심돈까스,9900,돈코츠라멘,7500,,,,
경기도,의정부시,양식,일삼이사,0507-1348-5744,경기도 의정부시 시민로132번길 4 (의정부동),까르보나라,13000,,,,,,
경기도,광명시,양식,해든부엌,,"경기도 광명시 일직로12번길 24, 201호 (일직동)",스테이크 필라프,12000,새우 로제 파스타,12000,,,,
경기도,양주시,양식,피자명장,031-847-4900,경기도 양주시 고읍로35번길 29-21,콤비네이션피자,15000,포테이토피자,18000,불고기피자,18000,,
경기도,안성시,양식,세컨드코너,0507-1372-3669,경기도 안성시 시장길 38 (서인동) b13호,아메리칸 치즈버거,8700,,,,,,
경기도,여주시,양식,돈까스타운,031-881-2011,경기도 여주시 세종로 276,등심돈까스,10900,,,,,,
경기도,가평군,양식,피자랑쥬,031-585-3354,경기도 가평군 청평면 청평중앙로 14,불고기피자(L),10000,콤비네이션피자(L),10000,,,,
강원특별자치도,원주시,양식,필돈까스,033-762-2229,강원특별자치도 원주시 흥업면 남원로 67,치즈/고구마돈까스,10000,우동세트변경,1000,,,,
강원특별자치도,동해시,양식,ROCOCO,033-521-4785,강원특별자치도 동해시 청운로 90,샐러드와 수제등심돈가스,9500,샐러드와 수제함박,11500,ROCOCO정식,17000,,
강원특별자치도,동해시,양식,맛있는베트남 쌀국수,,강원특별자치도 동해시 대동로 109-2,베트남쌀국수,9000,반미,8000,반쎄오,10000,,
강원특별자치도,동해시,양식,히즈쿡스,070-7574-2081,"강원특별자치도 동해시 한섬로 73, 상가동 101호",마늘오일파스타,8000,또띠아피자,7000,하우스샐러드,6000,,
강원특별자치도,속초시,양식,꼬시네돈가스,033-635-4994,강원특별자치도 속초시 수복로 217,수제돈가스,9000,,,,,,
강원특별자치도,속초시,양식,눈꽃,0507-1315-4297,강원특별자치도 속초시 조양로 104,등심돈가스,9500,,,,,,
강원특별자치도,속초시,양식,돈까스아저씨본점,033-633-8856,강원특별자치도 속초시 먹거리7길 18,수제생등심돈가스,10000,온우동,7000,,,,
강원특별자치도,삼척시,양식,공삼삼돈까스,033-572-0339,"강원특별자치도 삼척시 진주로 12-21, 청년몰 204호",수제돈까스,8000,치즈돈까스,10000,,,,
강원특별자치도,횡성군,양식,저문강에삽을씻고,033-343-0125,강원특별자치도 횡성군 횡성읍 화성로 104,돈가스,10000,김치볶음밥,9000,,,,
강원특별자치도,정선군,양식,빠STAR,070-7779-4482,"강원특별자치도 정선군 사북읍 사북2길 10, 청년몰403호",베이컨까르보나라,11900,베이직샐러드,7900,,,,
강원특별자치도,철원군,양식,스팅,033-452-6022,"강원특별자치도 철원군 삼부연로7번길 7-3, 2층",돈까스,8000,청양고추 돈까스,7000,눈꽃치즈 돈가스,7000,,
강원특별자치도,인제군,양식,토니스,0507-148-3301,"강원특별자치도 인제군 인제읍 인제로 180, 1층",치즈피자(L),21000,페퍼로니 피자(L),24000,,,,
충청북도,청주시,양식,믹스레스토랑,043-231-5969,충청북도 청주시 흥덕구 경산로43번길 12(가경동),크림베이컨파스타,10900,목살필라프,10900,새우필라프,10900,,
충청북도,청주시,양식,브릿지 파스타,043-902-6725,"충청북도 청주시 서원구 1순환로674번길 56, 2층(사창동)",알리오올리오,8900,마르게리따피자,7900,고르곤졸라피자,7900,,
충청북도,청주시,양식,미소수제돈까스,043-234-5789,충청북도 청주시 흥덕구 강내면 태성탑연로 441,등심돈까스,9500,생선까스,9000,토마토파스타,10000,,
충청북도,청주시,양식,에덴,043-264-5272,"충청북도 청주시 서원구 창신로 43, 1층(사창동)",돈가스,9000,토마토파스타,9000,,,,
충청북도,청주시,양식,86카츠,,"충청북도 청주시 청원구 상당로302번길 117-1, 1층",돈카츠,9000,,,,,,
충청남도,천안시,양식,쭈니창고,0507-1356-7363,충청남도 천안시 동남구 터미널7길 32 (신부동) 1층,돈치스정식,8000,,,,,,
충청남도,공주시,양식,박물관옆돈까스,041-854-6999,충청남도 공주시 국고개길 13(중동),수제돈까스,10000,오므라이스,10000,낙지볶음밥,10000,,
충청남도,서산시,양식,겨울나그네,041-664-3235,충청남도 서산시 고운로 176(동문동),돈까스,8500,스파게티,8500,치즈돈까스,9500,,
충청남도,서산시,양식,경양돈가스,041-681-0455,"충청남도 서산시 성연면 성연5로 92-7, 상가동 1층 114호",돈가스,9000,모듬정식,9500,생선가스,8000,,
충청남도,청양군,양식,마레파스타,041-942-5550,충청남도 청양군 청양읍 학사길 42,알리오 에 올리오,13000,까르보나라,13000,아마트리치아나,13000,풍기 리조또,13000
충청남도,홍성군,양식,훼미리레스토랑,041-632-5103,충청남도 홍성군 홍성읍 아문길 59,돈까스,10000,치즈돈까스,11000,,,,
전북특별자치도,전주시,양식,수제왕돈까스(경원점),063-282-8855,전북특별자치도 전주시 완산구 충경로 84,기본돈가스,7900,왕돈가스,9900,,,,
전북특별자치도,전주시,양식,돈초야,,전북특별자치도 전주시 완산구 송정로 43 (효자동1가),돈가스 2장,5900,히레(안심)가스(미니우동 포함),9000,연어초밥10P(미니우동 포함),15000,,
전북특별자치도,군산시,양식,새콤달콤 돈까스,0507-1480-2894,"전북특별자치도 군산시 신금길 18, 2층 4호",실속 돈까스,7000,,,,,,
전북특별자치도,익산시,양식,페이스,063-842-2725,전북특별자치도 익산시 하나로6길 27,김치볶음밥,6500,오므라이스,6500,김치그라탕,7000,,
전북특별자치도,남원시,양식,준돈까스,063-625-6939,전북특별자치도 남원시 천왕봉로 110(인월면),준돈까스,8500,냉모밀,8000,유부어묵우동,6500,,
전북특별자치도,완주군,양식,야미돈까스,063-232-0592,전북특별자치도 완주군 상관면 신리로 99,등심돈까스,8000,매운돈까스,8000,어묵우동,6500,냉모밀,8000
전북특별자치도,무주군,양식,카루시아단,,전북특별자치도 무주군 설천면 무설로 1553,생선가스,13500,,,,,,
전북특별자치도,장수군,양식,덕순네돈까스,063-353-7700,전북특별자치도 장수군 장계면 장무로 239,돈까스,9500,오므라이스,9000,특면,9500,,
전북특별자치도,임실군,양식,치즈엔돈까스,063-644-8249,전북특별자치도 임실군 임실읍 운수로 26 임실시장 내,등심돈까스 2조각,7000,등심돈까스 3조각,9000,치즈돈까스,10000,,
전라남도,여수시,양식,돈까스천국,061-662-0239,전라남도 여수시 통제영3길 14(교동),돈까스,10000,오므라이스,10000,,,,
전라남도,여수시,양식,보스톤,061-664-4832,전라남도 여수시 진남상가길 39-4(교동),돈가스,11000,치즈돈까스,13000,비후까스,13000,,
전라남도,여수시,양식,돈뗄,061-652-2760,"전라남도 여수시 양지1길 30, 1층(미평동)",수제돈가스,9000,치즈돈까스,10000,돈까스덮밥,9500,,
전라남도,여수시,양식,제씨키친,0507-1353-6561,"전라남도 여수시 성산6길 53-1, 2층",파스타,11000,피자,12000,,,,
전라남도,순천시,양식,꽃밥먹으러,070-7622-1380,전라남도 순천시 순천대1길 36-51 (석현동) 1층,파스타,11000,피자,13000,,,,
전라남도,해남군,양식,브뤼셀,061-537-8008,전라남도 해남군 해남읍 홍교로 54,돈까스,8500,왕돈까스,11000,,,,
전라남도,고흥군,양식,하얀마을제과점,061-834-4504,전라남도 고흥군 도화면 동신길 34,월넛브레드,6000,쌀바게트,6700,,,,
전라남도,곡성군,양식,청이돈까스랑도시락,061-363-1874,전라남도 곡성군 곡성읍 곡성로 852,생돈가스,11000,,,,,,
전라남도,진도군,양식,쿡수,061-544-5508,전라남도 진도군 진도읍 남동1길 40-8,돈까스,10000,치킨까스,9000,새우볶음밥,9000,,
경상북도,포항시,양식,콕앤펍스,,"경상북도 포항시 북구 장량로174번길 6-7, 1층",알리오올리오파스타,12000,순살후라이드치킨+샐러드,20000,,,,
경상북도,영천시,양식,원리치피자,054-333-2782,경상북도 영천시 문외1길33 (문외동),피자(M),13000,피자(L),15000,,,,
경상북도,경산시,양식,찌개로돈가스길,053-818-9333,"경상북도 경산시 삼풍로21,2층",수제돈가스,9900,,,,,,
경상북도,경산시,양식,저렴이F&B연구소,053-817-9206,경상북도 경산시 중방동 865-20,까르보나라,5900,알리오올리오,5900,크림리조또,6900,샐러드,6000
경상북도,의성군,양식,산들물,0507-1342-1858,"경상북도 의성군 안계면 서부로 1858, 1충",크림짬뽕,11000,치즈크림짬뽕,12000,마늘보쌈정식,12000,,
경상남도,창원시,양식,바삭왕돈까스,055-268-5008,"경상남도 창원시 성산구 중앙대로 111, 2층 205호(중앙동, 평화상가오피스텔)",바삭돈까스,9000,매콤돈까스,9500,,,,
경상남도,창원시,양식,완소식탁,070-7543-6704,"경상남도 창원시 진해구 여좌로 23, 1층 101호",매운크림파스타,10400,우삼겹짬뽕파스타,10400,크림파스타,9900,로제파스타,9900
경상남도,창원시,양식,도담파스타,055-607-8282,경상남도 창원시 성산구 용호로 122,베이컨크림파스타,13900,베이컨토마토파스타,13900,페퍼로니피자,14900,고르곤졸라피자,14900
경상남도,진주시,양식,미스터돈가스,055-748-3887,"경상남도 진주시 촉석로 190번길 9, 2층(대안동)",돈까스,9000,,,,,,
경상남도,진주시,양식,빠삭돈가스,,경상남도 진주시 촉석로226번길 10(장대동),빠삭가스,5900,치즈까스,9000,,,,
